agent_id,n_obs,pw_i_vi_coef,pw_i_vi_pval,pw_i_ci_hat_coef,pw_i_ci_hat_pval,pw_i_T_zi_coef,pw_i_T_zi_pval,pw_i_zr_coef,pw_i_zr_pval,pw_i_P_dev_coef,pw_i_P_dev_pval,pw_i_si_coef,pw_i_si_pval,pw_i_r_dev_coef,pw_i_r_dev_pval,pc_i_vi_coef,pc_i_vi_pval,pc_i_ci_hat_coef,pc_i_ci_hat_pval,pc_i_T_zi_coef,pc_i_T_zi_pval,pc_i_zr_coef,pc_i_zr_pval,pc_i_P_dev_coef,pc_i_P_dev_pval,pc_i_si_coef,pc_i_si_pval,pc_i_r_dev_coef,pc_i_r_dev_pval
86,240,0.02261373896865137,0.07818909909570607,0.033011078869787845,0.004544616179370811,-2.6395678552755383e-16,0.00016332752573420368,-2.0191236324199643e-16,1.6317843876811735e-06,0.0245241428392198,0.07804071339849995,0.11640932386379893,1.556974189347392e-19,-0.024307939387867256,0.08189460884987745,0.0002322020198403359,0.9597052163754032,0.03284739703375213,8.491425124035391e-14,1.131657412783813e-17,0.6477754613022176,5.217537117403892e-18,0.72366132717959,-1.914223213979674e-05,0.996934109527441,-0.032429905874805195,4.2821356998798826e-13,-0.008638751232856753,0.08512421639928622
87,240,0.015454262411527767,0.14796512713329324,0.057701129979550486,8.87630846675678e-09,4.962804918618117e-18,0.15012635935587765,3.762323772229713e-18,0.06446874421212005,0.014075927444818212,0.18987417758713349,0.13416414038979263,4.828871189376914e-33,-0.007925088410746269,0.48082197240035984,-0.012388808628999902,0.003928830880337777,0.030528674365087986,1.0666443314679482e-13,-4.875602791734143e-18,0.000464450720608532,4.177870665019169e-18,5.172651990758461e-07,0.0061331120408403186,0.15290765063490774,-0.0384957452077177,3.428612013774745e-20,-0.02116859101258968,4.0390407331765946e-06
88,240,0.009900373041047326,0.40079921233298665,0.022097362113912306,0.01791246629387257,5.7237635596534525e-18,0.026666492920665866,-2.3326730748915512e-18,0.1768207147304174,-0.017475054831112377,0.12023922177071246,0.09520683015820455,4.678126305791961e-20,0.014421669387625314,0.23407369803327607,-0.0002765649846293017,0.9531767680312779,0.025155460980584878,9.414439463994066e-11,1.6491570268261638e-18,0.10950382114912179,9.138326063583576e-19,0.18590042121126013,-0.0012689047495475178,0.77736884929712,-0.03535290337614579,7.308781546714112e-18,-0.004760343593400749,0.32592019014965534
89,240,0.017438767490706008,0.08780074035294783,0.0395984431606657,4.677737176611834e-05,-1.1365056019324474e-17,0.0028101332388341207,-1.1624012992822728e-18,0.0011072134114940187,0.028950020971246184,0.008870713154523816,0.10581625883700325,6.848718961261816e-25,0.009709486944977563,0.3548766071457944,-0.00713980098568235,0.16987379298634134,0.03580607655601002,3.1120649447460957e-12,1.1988790650611051e-17,1.934671486327439e-09,2.4756883610333227e-19,0.1689275664786935,-0.008994974088204453,0.10905569558084395,-0.03687791645636075,8.771110424001165e-14,-0.016581836672402553,0.0021328016347298686
90,240,0.04244029269137062,0.00010913961468947545,0.039728617130217594,2.0366647785490323e-05,-7.020756320256618e-18,5.851471604625599e-13,8.453880060076387e-17,6.584020453110357e-13,0.019524687416946393,0.1020113740460808,0.09039342922932583,2.336460947654384e-18,-0.0040667261510566755,0.7284642465588672,0.00582487700184383,0.22336873797492762,0.020060751265684747,1.3357053042966853e-06,1.1776018860325886e-18,0.004181982176804842,-1.7754364377643182e-17,0.00037089849708159923,0.012229545301554304,0.02100467684099752,-0.04158808741565703,1.669817116301083e-19,-0.020023020231361457,0.00014265991771800012
91,240,-0.008609873214502926,0.4640684985965797,0.016192856974586924,0.07696740549682593,-3.0194580600364637e-17,4.837081181006294e-06,-1.065213365155831e-17,0.0031768656192778994,-0.009269322574962841,0.3968516371739286,0.11949935373729312,5.331934490322419e-29,-0.03356499388099355,0.006214556901604906,-0.003501271791526049,0.4923481154880823,0.04528347839672108,2.0755072193150058e-24,-3.685369395356093e-18,0.18900372357815162,1.3891030270192863e-19,0.9286540153090035,0.00022620219661229068,0.9619464473541375,-0.02652531824106852,2.976780528486481e-10,-0.009756658581534391,0.06546743461465962
92,240,-0.02235829521447104,0.06090200189917498,0.029757698154900376,0.0028009892895094718,-6.527625497853638e-17,0.0010521414600812736,-7.963910351445772e-17,3.135477807948413e-07,-0.024841161807360734,0.03875126781971517,0.08820348200144333,5.81654454971721e-17,-0.013053483160032752,0.30281936481966126,-0.001720621597393981,0.7214373768318036,0.032404513776181816,2.990648468499803e-14,-1.0228005100623853e-17,0.2016731036646573,-4.465849107568456e-18,0.4676410693375187,-0.007453760252987197,0.12586007390751994,-0.02372253751918269,7.730418684606902e-09,0.0025580100681403496,0.6186456054194546
93,240,0.004376696696657878,0.6975661326709863,0.018174521280080756,0.08587373822337098,9.277900793709216e-17,0.017541046717956733,-1.5322501056550227e-16,0.005354821608607168,-0.004253546648993205,0.7218471458968463,0.1132368973901578,3.2370838969295985e-24,-0.03140335437565089,0.006159052207024126,-0.012495448655976444,0.008422280011902969,0.03851869678492253,4.450337034702726e-16,2.5846712802370512e-17,0.11226637270720824,-2.3476980453950516e-17,0.30392799951545907,-0.0013737829497200834,0.7832830927441964,-0.03279016030021562,1.1370418684226318e-13,-0.006765344880247632,0.15562873389670992
94,240,0.023163964143987584,0.035275058147778295,0.054142629796167276,1.9536928473212592e-10,2.788876671012549e-17,0.0735712247240886,-3.617845027420649e-18,0.3062998174453895,0.0041221320528355195,0.7104278408110479,0.08306736644975343,5.828174264463102e-20,-0.016661621614196043,0.1568957683913567,0.0025148792629054416,0.6139794958668447,0.039733320611033476,4.035307699901838e-22,2.0676116573510274e-17,0.0037533092667903934,-3.1229265644811964e-18,0.05304787584425943,0.003980111995699215,0.4311606707758523,-0.015030308254492388,8.772058444708817e-05,-0.011811491049985499,0.02794342118133075
95,240,0.022945091761552346,0.04569582351432303,0.01900429715281979,0.06634478933296524,-3.2127247335198323e-16,0.00019048418516936401,-3.727120869163995e-18,6.676363894944114e-07,-0.02260539719813979,0.05132571639134489,0.09873567782780569,1.594697228213186e-18,0.01613477140283822,0.19985783866944837,0.008466675247986596,0.07455240165895657,0.03546425543816194,7.395327947579758e-15,-2.5319046202590362e-17,0.47098596720968533,-3.5004698276726904e-19,0.24732751383976043,-0.002674368890639256,0.5760406664018113,-0.029140451467059063,7.460913806791453e-11,0.0015157206042828576,0.7706798014803211
96,240,0.036506824569941414,0.0027719709457063976,0.038283995375308036,7.053999893925915e-05,3.0312385375569745e-17,2.2375360765806333e-24,-1.2673534893034926e-17,2.3441726923585033e-21,0.013103421799294995,0.31666046419509114,0.13024690983273216,2.9702959937206183e-31,0.001273103655160323,0.9196064044773473,-0.006241143251390746,0.18336545620056496,0.022679586131029966,2.701005319122813e-09,-9.454947182169679e-18,1.866089970697883e-17,-2.2585341892691767e-19,0.6298325658525649,-0.0027525827877936055,0.5868928037422931,-0.0228758928424521,3.4836556380464777e-09,-0.010901094843216759,0.026491429889398174
97,240,0.016020333778546312,0.17871914399884845,0.08532081714262799,1.058889821516781e-11,-7.309092013384204e-17,3.002590388070313e-19,-6.42153545854734e-17,5.650645476514495e-16,0.0012065985827733683,0.9217827112654778,0.12984836244037154,1.529858744369617e-22,0.004428629043120797,0.7140664177636806,-0.007040749984146322,0.13011229000846322,0.0439247728220022,3.90685090287734e-18,8.705752651253043e-18,0.003047986949373002,2.629752056543847e-18,0.3617051295830427,0.006365552369925191,0.1851887212094984,-0.04673316778324997,6.614546767511462e-20,-0.00859848793042288,0.06924459158183673
98,240,0.010313273091314815,0.4368311810336104,0.020704654634745617,0.049033702332735,-2.459118492915201e-16,3.03122967576415e-08,9.41347528347727e-17,8.084449908711323e-09,0.01518290084781397,0.19398504919688703,0.09950982824918914,1.1805497483912423e-17,0.0013487375675091395,0.9207831392171595,0.016455853629829372,0.007541347788459839,0.03451466722211877,1.0784584619525253e-11,-3.2762500729579347e-18,0.8685790031189055,-1.0072576911218466e-18,0.8896645455249,0.0021286828833886676,0.6924010147719936,-0.037641408566824686,6.527478355814021e-13,-0.008619006926676814,0.16897213452222312
99,240,0.004155329204209171,0.7217123321063116,0.03401038437079627,0.0012190569534219885,4.899790582981619e-17,0.055645006187140814,-2.1134002240212174e-18,0.40234821218021877,0.015036298943085192,0.28075227658473445,0.08793226744293152,8.427721609533522e-13,0.00013415711049832857,0.9922186934610763,0.001604744913542276,0.7351574176253006,0.032934513139053614,2.0659205938315718e-13,-2.0461866961551773e-17,0.04940765476886844,9.340178015042403e-19,0.3627935280687137,0.014034669819259412,0.01378076341281806,-0.04261187986008549,6.77058408096686e-17,-0.01316331334676639,0.01930927595388636
